"drg","stateProvider","num_charges","mean_charge"
"482","CO",9,42401.6652888889
"482","CT",14,34484.5409407143
"482","DC",3,48542.3250533333
"482","DE",3,28218.14793
"482","FL",87,52146.4298510345
"482","GA",35,37684.270212
"482","HI",2,35205.115385
"482","IA",11,30009.56354
"482","ID",7,25836.8499414286
"482","IL",39,38976.694835641
"482","IN",36,33615.7527258333
"482","KS",11,29070.8991472727
"482","KY",18,30344.03011
"482","LA",17,36334.0678323529
"482","MA",18,29209.9892355556
"482","MD",25,15539.7307292
"482","ME",3,22330.5599133333
"482","MI",30,27942.5742813333
"482","MN",8,28020.04100375
"482","MO",23,31007.7347869565
"482","MS",17,34093.5103470588
"482","MT",5,23159.392526
"482","NC",33,30047.9656512121
"482","ND",2,24467.82143
"482","NE",8,29877.61171125
"482","NH",5,29025.234324
"482","NJ",35,55785.784996
"482","NM",9,35362.7240933333
"482","NV",10,67011.358832
"482","NY",56,35663.4317235714
"482","OH",33,29305.7039657576
"482","OK",14,33340.5575278571
"482","OR",9,29786.3013244444
"482","PA",40,48904.921309
"482","RI",4,24894.5012825
"482","SC",18,37872.8974422222
"482","SD",6,28480.9612716667
"482","TN",32,33458.45117625
"482","TX",79,43935.6664455696
"482","UT",5,28317.216474
"482","VA",29,36109.4024155172
"482","VT",4,22487.8465225
"482","WA",20,37310.375207
"482","WI",14,32079.0153464286
"482","WV",12,25070.34617
"482","WY",2,33212.98182
"491","AK",2,30036.457995
"491","AL",21,26097.424680619
"491","AR",11,18049.2296226364
"491","AZ",17,31833.7668264706
"491","CA",83,58595.2236463855
"491","CO",20,36982.269833
"491","CT",10,26195.153715
"491","DC",3,30578.6218666667
"491","DE",2,18424.929225
"491","FL",71,41528.8755757746
"491","GA",24,29896.0128079167
"491","HI",1,22420.5
"491","IA",13,19666.50009
"491","ID",4,19576.767045
"491","IL",47,31133.7155623404
"491","IN",22,26647.7657040909
"491","KS",13,27150.2281553846
"491","KY",15,22359.7020913333
"491","LA",15,28458.8172046667
"491","MA",23,22165.5819856522
"491","MD",25,11188.9716902
"491","ME",5,12911.3355
"491","MI",34,18610.3599
"491","MN",21,22652.2398890476
"491","MO",24,26284.0421629167
"491","MS",10,41395.418362
"491","MT",5,19013.684786
"491","NC",24,23864.3152241667
"491","ND",4,14292.867955
"491","NE",9,26305.1067366667
"491","NH",3,27054.38998
"491","NJ",18,39286.2102494444
"491","NM",3,22549.6196566667
"491","NV",8,40748.7239675
"491","NY",35,26299.3551911429
"491","OH",37,25736.1974448919
"491","OK",21,28153.3586338095
"491","OR",17,20498.9236870588
"491","PA",43,30530.9979995581
"491","RI",2,23275.258065
"491","SC",19,33458.8942036842
"491","SD",5,26540.876582
"491","TN",26,23895.2580503846
"491","TX",74,33911.2318410811
"491","UT",7,15474.0816414286
"491","VA",23,28391.2524304348
"491","VT",1,17338.69231
"491","WA",29,27547.2205513793
"491","WI",17,22972.8934647059
"491","WV",6,22015.40271
"491","WY",3,42235.26884
"536","AL",19,17079.6029420526
"536","AR",17,10537.7240014118
"536","AZ",24,19748.1653004583
"536","CA",77,32771.7125950649
"536","CO",21,20141.8110915714
"536","CT",16,18129.127434375
"536","DC",2,17310.664705
"536","DE",3,10765.59739
"536","FL",93,21450.8524481505
"536","GA",29,14589.5088943793
"536","HI",3,17053.0909066667
"536","IA",13,11236.6678057692
"536","ID",5,11222.46306
"536","IL",59,15961.148223
"536","IN",28,12795.1603089286
"536","KS",10,16273.386977
"536","KY",17,12350.5108169412
"536","LA",11,16226.7719174545
"536","MA",35,11118.5745499714
"536","MD",27,6716.62327574074
"536","ME",6,10586.4236688333
"536","MI",38,12038.4470950526
"536","MN",16,14611.5772139375
"536","MO",26,13683.0610520385
"536","MS",8,15701.92392375
"536","MT",4,10722.170673
"536","NC",39,12936.2589617949
"536","ND",3,9696.127946
"536","NE",7,13088.9677628571
"536","NH",5,13881.1517784
"536","NJ",42,31390.405632381
"536","NM",5,14703.223268
"536","NV",11,25910.7027936364
"536","NY",83,18457.3971435663
"536","OH",43,12554.9209794419
"536","OK",12,14279.5328758333
"536","OR",8,13238.782875
"536","PA",56,19872.1994621964
"536","RI",5,18584.41444
"536","SC",22,16017.9587133636
"536","SD",3,15109.2792666667
"536","TN",36,13268.0932045556
"536","TX",66,19673.7294525758
"536","UT",5,11905.3634498
"536","VA",32,13038.2814145625
"536","VT",3,11076.9726226667
"536","WA",24,16357.3462005417
"536","WI",16,13548.4690398125
"536","WV",8,10221.788377375
"536","WY",1,10184.62963
"552","AK",1,34458.9
"552","AL",32,21582.9611465313
"552","AR",24,15187.013128875
"552","AZ",26,25680.7135946154
"552","CA",154,40292.6745551948
"552","CO",26,25934.151585
"552","CT",21,19960.4543490476
"552","DC",6,21100.5341866667
"552","DE",4,13826.0445975
"552","FL",137,27350.0418485401
"552","GA",42,20712.2923819048
"552","HI",5,23887.290334
"552","IA",22,14745.9246113636
"552","ID",6,13898.332295
"552","IL",100,20763.05322283
"552","IN",47,16814.0044823404
"552","KS",17,19964.4034530588
"552","KY",31,14381.9027263226
"552","LA",22,18298.8445744545
"552","MA",49,12200.3323208571
"552","MD",39,7795.82081784615
"552","ME",14,12197.1933674286
"552","MI",58,14843.4525501034
"552","MN",28,16558.4242996429
"552","MO",46,19120.972502087
"552","MS",21,19690.6104749524
"552","MT",6,13181.64256
"552","NC",49,15931.4825636531
"552","ND",4,11717.765545
"552","NE",15,18326.3609026667
"552","NH",11,15924.5608672727
"552","NJ",60,43392.9173566667
"552","NM",9,21888.9160822222
"552","NV",15,31962.2058873333
"552","NY",110,20291.6751074727
"552","OH",89,16652.3258242247
"552","OK",22,18570.6516965
"552","OR",12,18919.7767983333
"552","PA",94,24563.0626638085
"552","RI",5,23711.849334
"552","SC",28,21764.6152232143
"552","SD",7,15843.5074071429
"552","TN",32,20538.0254459375
"552","TX",110,27020.2550642818
"552","UT",8,17534.7083675
"552","VA",45,17247.1716375556
"552","VT",3,13962.8772633333
"552","WA",32,20160.2055759375
"552","WI",34,15765.7254758824
"552","WV",19,11382.885988
"552","WY",4,18463.879055
"563","AL",14,18430.7038555714
"563","AR",7,13633.2845695714
"563","AZ",12,19714.5206783333
"563","CA",69,38169.7030495652
"563","CO",15,21497.3777826667
"563","CT",14,17662.077035
"563","DC",3,17774.9543633333
"563","DE",3,13223.4234533333
"563","FL",89,22221.8688277528
"563","GA",17,14892.4938166471
"563","IA",10,12897.0518113
"563","ID",1,16606.23077
"563","IL",54,19011.7366303148
"563","IN",23,13662.3501716522
"563","KS",9,16335.4710363333
"563","KY",16,13140.655539625
"563","LA",5,17181.43569
"563","MA",45,10913.8958833778
"563","MD",30,7060.66771566667
"563","ME",7,11199.3275288571
"563","MI",37,13532.5406530541
"563","MN",16,14437.231756125
"563","MO",23,16640.5430112609
"563","MS",9,16445.1014796667
"563","MT",1,11389
"563","NC",23,14263.2422261304
"563","ND",2,11763.48626
"563","NE",6,15500.1922258333
"563","NH",7,15794.0666171429
"563","NJ",39,36132.1195002564
"563","NM",3,17061.53153
"563","NV",7,31967.2408342857
"563","NY",88,19180.1827439091
"563","OH",47,14947.3077030638
"563","OK",9,17129.7090668889
"563","OR",1,15595.14286
"563","PA",63,21759.7659759206
"563","RI",3,20440.5438433333
"563","SC",17,21304.0096935294
"563","SD",3,11903.7568533333
"563","TN",22,14251.7932266818
"563","TX",52,22683.6722113462
"563","UT",1,14449.81818
"563","VA",22,14888.6187637727
"563","VT",2,10709.272725
"563","WA",13,20378.7578
"563","WI",16,14333.594959375
"563","WV",8,11053.2656865
"563","WY",1,10399.77778
"602","AL",15,45317.75262
"602","AR",9,27669.0443677778
"602","AZ",16,38226.736608125
"602","CA",81,67036.9700828395
"602","CO",6,36444.527415
"602","CT",16,31278.0485825
"602","DC",4,39867.5427775
"602","DE",3,26075.13286
"602","FL",74,44199.3617347297
"602","GA",27,28315.4150692593
"602","HI",2,48654.66827
"602","IA",9,24987.93817
"602","ID",2,17952.858975
"602","IL",54,35928.3700622222
"602","IN",24,29367.3616179167
"602","KS",6,35152.98676
"602","KY",16,22539.6187025
"602","LA",16,35325.024216875
"602","MA",27,19308.4224914074
"602","MD",22,12214.9291268182
"602","ME",3,22804.54455
"602","MI",43,24804.0809672093
"602","MN",12,30031.9836758333
"602","MO",24,30973.7051920833
"602","MS",11,33792.0675090909
"602","MT",2,17690.580125
"602","NC",29,25665.9975527586
"602","ND",1,17917.78261
"602","NE",4,36017.1440225
"602","NH",2,20954.78409
"602","NJ",44,68919.07815
"602","NM",2,28265.1875
"602","NV",5,93694.003718
"602","NY",59,38838.8682037288
"602","OH",38,26654.3567457895
"602","OK",8,39280.6543
"602","OR",5,29529.424614
"602","PA",44,42194.7313827273
"602","RI",3,40204.5606066667
"602","SC",13,36164.3350061538
"602","SD",2,36825.920455
"602","TN",17,30501.6826147059
"602","TX",73,39679.5809987671
"602","UT",1,32034.72727
"602","VA",28,29788.575045
"602","VT",1,16330.1875
"602","WA",20,31821.4389645
"602","WI",13,28253.8608115385
"602","WV",8,21529.10750375
"602","WY",1,32564.69231
"603","AK",8,21254.422486625
"603","AL",73,16073.5113261644
"603","AR",36,15249.7169927222
"603","AZ",54,20307.904782037
"603","CA",236,35252.0959269492
"603","CO",35,20649.657296
"603","CT",30,16357.5226661333
"603","DC",7,20276.3707057143
"603","DE",5,14560.432228
"603","FL",159,24911.436245283
"603","GA",89,16625.5726213483
"603","HI",11,19930.1502227273
"603","IA",31,12456.1275423548
"603","ID",8,15366.01081125
"603","IL",120,18132.2042606167
"603","IN",72,15656.8928160694
"603","KS",33,15818.5678541212
"603","KY",58,13275.5622877759
"603","LA",65,15627.7468641077
"603","MA",57,10458.6049062807
"603","MD",43,8034.6682117907
"603","ME",17,13980.6138221765
"603","MI",83,12617.2721345301
"603","MN",41,14743.1712561463
"603","MO",70,16674.379275
"603","MS",53,15980.9064479245
"603","MT",9,11627.9732153333
"603","NC",80,13729.1104590625
"603","ND",6,10633.1165261667
"603","NE",18,15991.6237627778
"603","NH",13,14923.8470538462
"603","NJ",62,41452.9135253226
"603","NM",25,17268.397399
"603","NV",19,33300.8259242105
"603","NY",154,17709.9642626429
"603","OH",118,13712.4922764831
"603","OK",49,14793.3910280408
"603","OR",25,15445.8891316
"603","PA",131,19320.2559011603
"603","RI",10,16217.7858315
"603","SC",47,19685.5907155319
"603","SD",8,15354.42967675
"603","TN",82,15191.9958242073
"603","TX",232,20521.8163401681
"603","UT",13,13917.2357084615
"603","VA",69,15498.0575755942
"603","VT",6,10437.7719838333
"603","WA",43,18206.7957389302
"603","WI",59,14038.2485866441
"603","WV",31,9600.76347909677
"603","WY",4,18551.2016625
"638","AK",2,21029.646825
"638","AL",41,18697.8644547073
"638","AR",23,15509.1069153043
"638","AZ",26,23651.0977119231
"638","CA",160,38542.7674334375
"638","CO",15,21597.7007226667
"638","CT",20,18078.4032255
"638","DC",6,21755.8482233333
"638","DE",5,15449.360978
"638","FL",125,27565.615678456
"638","GA",59,18618.5838752542
"638","HI",2,16288.398335
"638","IA",17,13783.2861449412
"638","ID",5,13319.4032372
"638","IL",90,21288.3943147
"638","IN",42,16107.5554035714
"638","KS",13,18024.6183518462
"638","KY",39,13807.1541606154
"638","LA",38,17738.7960097895
"638","MA",46,11283.4803267609
"638","MD",42,7925.52668242857
"638","ME",9,13586.5951733333
"638","MI",59,14242.2165947458
"638","MN",17,18003.3916786471
"638","MO",46,17623.1327668261
"638","MS",30,16560.6410067667
"638","MT",4,13039.599904
"638","NC",64,14303.2059152344
"638","ND",4,10499.098027
"638","NE",6,18378.6710716667
"638","NH",7,13531.8038198571
"638","NJ",59,45037.9956235593
"638","NM",13,18646.5406423846
"638","NV",13,39948.3147115385
"638","NY",117,20098.9938178632
"638","OH",82,16263.6572703415
"638","OK",27,16885.6965302222
"638","OR",9,14931.9806055556
"638","PA",88,24298.8785443864
"638","RI",7,18942.44697
"638","SC",35,20278.3956017143
"638","SD",3,18267.5178566667
"638","TN",48,17118.0000832708
"638","TX",129,25233.5865975194
"638","UT",6,13194.4138866667
"638","VA",48,16480.989257875
"638","VT",3,14141.5612133333
"638","WA",29,19277.1892189655
"638","WI",24,16250.998989625
"638","WV",16,12752.99585925
"638","WY",2,16558.35606
"640","AK",1,48853.75862
"640","AL",32,28232.0735567813
"640","AR",19,22069.3524663158
"640","AZ",34,30168.5673497059
"640","CA",156,49101.6405378846
"640","CO",23,31287.8386326087
"640","CT",23,24986.6017186957
"640","DC",5,36578.597106
"640","DE",5,19350.610952
"640","FL",108,34674.3030062037
"640","GA",59,23456.3602723729
"640","HI",7,27191.0778857143
"640","IA",18,19821.0715688889
"640","ID",7,19338.9215514286
"640","IL",92,27753.2849019891
"640","IN",41,23161.6236812195
"640","KS",15,25406.7838793333
"640","KY",32,19348.243878125
"640","LA",30,23641.252409
"640","MA",44,15132.5888800227
"640","MD",40,11022.1754338
"640","ME",5,19526.735312
"640","MI",55,18759.4712852727
"640","MN",21,22640.6070942857
"640","MO",44,24721.1492390227
"640","MS",25,26100.52171
"640","MT",4,20278.1056625
"640","NC",54,19652.0819005556
"640","ND",5,14171.37572
"640","NE",8,27508.62642875
"640","NH",8,21979.29706125
"640","NJ",56,56468.2080842857
"640","NM",9,25274.4414688889
"640","NV",14,44071.0215521429
"640","NY",106,28462.1271688962
"640","OH",82,21262.6994656829
"640","OK",23,23573.7293113478
"640","OR",16,19150.10494625
"640","PA",80,32241.5636824875
"640","RI",3,36721.7327366667
"640","SC",29,28178.3971706897
"640","SD",3,29454.1107866667
"640","TN",41,22894.0750328537
"640","TX",134,32172.2312242537
"640","UT",7,18639.2709771429
"640","VA",52,21682.0562123077
"640","VT",2,17018.436925
"640","WA",32,22932.8323
"640","WI",27,20911.194937037
"640","WV",14,18564.2489345
"640","WY",2,30897.49621
"641","AK",3,18078.3344833333
"641","AL",84,13039.8791846071
"641","AR",41,11817.2642721463
"641","AZ",47,19734.5678112979
"641","CA",235,30977.4897649319
"641","CO",39,20004.5152916154
"641","CT",30,14660.2502993
"641","DC",7,19071.0504285714
"641","DE",5,13558.923256
"641","FL",157,22149.7662474777
"641","GA",97,14384.4405759691
"641","HI",11,16777.8117827273
"641","IA",32,11101.7389691875
"641","ID",10,11253.0017695
"641","IL",123,16981.1326231545
"641","IN",76,13006.8870514342
"641","KS",41,13798.5548016341
"641","KY",64,11839.0647540937
"641","LA",65,13458.9727086923
"641","MA",58,9981.248318
"641","MD",43,7116.69536206977
"641","ME",16,10924.0593771875
"641","MI",82,11117.0759373659
"641","MN",48,12675.6348197708
"641","MO",70,14059.7929019571
"641","MS",55,13546.92866
"641","MT",9,10342.8382882222
"641","NC",81,12571.5131878395
"641","ND",6,8435.04186283333
"641","NE",18,14170.7468988889
"641","NH",13,13599.5205284615
"641","NJ",63,38134.3161401587
"641","NM",24,14619.4492057083
"641","NV",20,26327.5543085
"641","NY",156,15587.3268246026
"641","OH",118,13318.3141968136
"641","OK",68,11265.3225763676
"641","OR",25,13119.42906992
"641","PA",130,18571.0558952
"641","RI",10,14117.2656496
"641","SC",52,16019.6520213269
"641","SD",8,12867.9845875
"641","TN",88,13009.9816405
"641","TX",239,18383.0621259833
"641","UT",21,11626.7302036667
"641","VA",70,13646.2705639857
"641","VT",6,11522.765755
"641","WA",42,16341.3515234762
"641","WI",56,12689.5591076607
"641","WV",29,9373.19131575862
"641","WY",8,14184.81790125
"682","AK",3,52566.1901766667
"682","AL",41,36863.3970336585
"682","AR",24,32186.8917783333
"682","AZ",39,42470.281995641
"682","CA",191,71136.3982113089
"682","CO",24,47121.6747658333
"682","CT",27,35261.7225974074
"682","DC",7,41561.59668
"682","DE",5,31040.68478
"682","FL",147,50474.4827242177
"682","GA",73,32564.362289726
"682","HI",6,36029.6611683333
"682","IA",23,29155.9215030435
"682","ID",8,26544.23652125
"682","IL",97,39863.328866701
"682","IN",53,30360.5338984906
"682","KS",19,34413.10515
"682","KY",39,29754.2778738462
"682","LA",45,33633.8819746667
"682","MA",51,20477.2127305882
"682","MD",40,15797.94321195
"682","ME",11,23583.18899
"682","MI",64,26621.5189958438
"682","MN",22,34505.1863218182
"682","MO",48,34918.4616495833
"682","MS",25,35544.8285148
"682","MT",6,25201.3498166667
"682","NC",74,25826.7631247297
"682","ND",6,20867.4434433333
"682","NE",12,38765.0448766667
"682","NH",13,28878.7063869231
"682","NJ",60,82721.1425353333
"682","NM",10,32450.976875
"682","NV",17,72719.7548417647
"682","NY",124,37626.9396141129
"682","OH",94,30277.74324
"682","OK",31,35692.07349
"682","OR",19,29535.2920626316
"682","PA",105,42927.4716814286
"682","RI",9,32292.3959755556
"682","SC",40,35862.14169925
"682","SD",4,39582.3666475
"682","TN",56,30818.9011369643
"682","TX",156,43575.3566215385
"682","UT",12,27704.0760666667
"682","VA",59,28240.2296886441
"682","VT",2,21994.771135
"682","WA",39,35239.3710546154
"682","WI",39,28163.9541525641
"682","WV",23,21011.6607234783
"682","WY",2,40129.86842
"683","AK",5,28131.506376
"683","AL",48,22311.713270625
"683","AR",29,19334.5958503103
"683","AZ",46,27393.0127573913
"683","CA",215,46047.6565297674
"683","CO",29,28397.2072158621
"683","CT",31,19285.764261
"683","DC",7,25152.6772557143
"683","DE",5,18408.937638
"683","FL",154,32438.2615455844
"683","GA",88,20050.4071358182
"683","HI",9,23043.6442411111
"683","IA",26,16376.6520585769
"683","ID",9,16604.2377422222
"683","IL",107,24306.1791348224
"683","IN",63,18331.3831484603
"683","KS",31,20384.7495575161
"683","KY",53,16753.3155682642
"683","LA",51,22012.9163182549
"683","MA",57,13177.3621279298
"683","MD",42,9323.34657064286
"683","ME",18,15406.758415
"683","MI",74,15512.9797636757
"683","MN",37,17453.9131073784
"683","MO",59,21167.9785023729
"683","MS",37,22902.2248947297
"683","MT",9,15346.7422055556
"683","NC",80,16500.3773270375
"683","ND",6,12063.0494776667
"683","NE",15,21328.075582
"683","NH",13,17861.5328607692
"683","NJ",62,55273.7732169355
"683","NM",17,22131.4368641176
"683","NV",18,43452.2527838889
"683","NY",136,23785.2023627794
"683","OH",106,19030.005935434
"683","OK",43,18743.2365462093
"683","OR",24,17780.8633375417
"683","PA",121,26466.0816210496
"683","RI",10,19556.942282
"683","SC",48,22568.7309250833
"683","SD",4,22337.11048
"683","TN",68,18973.1868022794
"683","TX",185,28463.3545844324
"683","UT",15,16373.0918593333
"683","VA",67,18271.4336787761
"683","VT",5,12455.4369776
"683","WA",42,21860.6027304048
"683","WI",55,16972.870973
"683","WV",26,12674.5949155769
"683","WY",3,18626.0205466667
"684","AL",19,17743.7882856842
"684","AR",10,11871.5592598
"684","AZ",14,19390.810295
"684","CA",39,34437.7003120513
"684","CO",7,16422.1827471429
"684","CT",18,16168.4822281667
"684","DC",4,14254.8929925
"684","DE",4,13996.4087225
"684","FL",77,21666.4778992208
"684","GA",30,14620.4670525333
"684","IA",14,12237.0787642143
"684","ID",1,9584.363636
"684","IL",45,16222.9333894444
"684","IN",30,13328.8831336333
"684","KS",8,17232.83832
"684","KY",24,12029.3356481667
"684","LA",17,14341.6633010588
"684","MA",30,9832.0258283
"684","MD",37,6284.70153175676
"684","ME",2,10882.14706
"684","MI",40,11587.5414728
"684","MN",9,13569.7736655556
"684","MO",28,14472.2467686786
"684","MS",16,14055.713701
"684","MT",1,8688.272727
"684","NC",39,11152.8879973846
"684","ND",3,6572.27782033333
"684","NE",5,16207.36151
"684","NH",4,11400.245405
"684","NJ",43,34396.1817925581
"684","NM",3,16824.16717
"684","NV",8,28844.85875375
"684","NY",64,17855.2023790156
"684","OH",50,13337.35334472
"684","OK",20,15150.05739865
"684","OR",3,11172.04662
"684","PA",52,21535.5071229808
"684","RI",3,16197.03576
"684","SC",21,17122.8547285714
"684","SD",3,16038.07089
"684","TN",24,12656.537380375
"684","TX",69,20309.8139808696
"684","UT",3,11494.52603
"684","VA",29,13860.3886398966
"684","VT",1,9844.416667
"684","WA",14,17209.2332557143
"684","WI",13,12433.6240628462
"684","WV",9,9154.25889611111
"684","WY",1,12668.92857
"689","AK",1,38573.75
"689","AL",43,27083.137123907
"689","AR",22,21446.5127290909
"689","AZ",28,31025.9778592857
"689","CA",175,51716.5061829714
"689","CO",21,30576.0317657143
"689","CT",25,23500.7763188
"689","DC",5,35932.582948
"689","DE",5,21134.134972
"689","FL",137,38280.6848592701
"689","GA",66,25436.8800083333
"689","HI",2,30598.36905
"689","IA",19,18082.3591421053
"689","ID",4,17551.9824975
"689","IL",93,28713.7678882796
"689","IN",50,20934.37496688
"689","KS",11,25615.9425354545
"689","KY",40,19253.23760225
"689","LA",46,26817.2472215435
"689","MA",49,15181.5759733878
"689","MD",39,11363.3462533846
"689","ME",5,17717.78987
"689","MI",56,18118.4988979821
"689","MN",19,22459.5153942105
"689","MO",49,24883.3426630612
"689","MS",32,26788.9444309687
"689","MT",6,14765.9474983333
"689","NC",63,19797.5394203175
"689","ND",5,13229.006908
"689","NE",11,23513.2813
"689","NH",10,20763.784644
"689","NJ",54,58581.5757725926
"689","NM",12,21763.4709523333
"689","NV",13,48226.4995
"689","NY",101,29209.6817156535
"689","OH",93,21567.0321965161
"689","OK",23,25879.2316386957
"689","OR",10,18779.764151
"689","PA",99,32101.557746899
"689","RI",9,22811.0086088889
"689","SC",34,28808.5057017647
"689","SD",5,26431.941366
"689","TN",61,22918.8906477705
"689","TX",150,33778.7035410667
"689","UT",8,16802.51645625
"689","VA",57,19994.0495673684
"689","VT",4,14828.91903425
"689","WA",36,23765.3395897222
"689","WI",23,20081.1083569565
"689","WV",21,17060.3841208095
"689","WY",2,24824.97596
"690","AK",7,17661.351245
"690","AL",86,14416.864211186
"690","AR",42,13420.8391605476
"690","AZ",51,20214.2580580392
"690","CA",254,33692.8490154331
"690","CO",39,19962.0257669231
"690","CT",30,15956.6609606
"690","DC",7,21517.7953385714
"690","DE",5,14225.858176
"690","FL",165,24784.8790422909
"690","GA",99,15684.4526162525
"690","HI",10,18479.39229
"690","IA",33,12079.2572028485
"690","ID",10,11735.2618091
"690","IL",123,18740.2395678049
"690","IN",75,14602.6853619733
"690","KS",41,14449.0149825122
"690","KY",65,13264.1488592154
"690","LA",67,15999.2787866119
"690","MA",57,10631.2017398596
"690","MD",43,7659.91343802326
"690","ME",18,11862.190702
"690","MI",86,12129.0518045465
"690","MN",46,13086.442481087
"690","MO",72,15580.0779237083
"690","MS",57,15171.5234436316
"690","MT",10,11126.4600676
"690","NC",82,13679.5762672805
"690","ND",6,8989.0997635
"690","NE",18,15992.4411818889
"690","NH",13,14418.2469530769
"690","NJ",63,41523.5464838095
"690","NM",26,15900.8347000769
"690","NV",19,29716.4817089474
"690","NY",154,17247.9690681948
"690","OH",119,14034.3265109496
"690","OK",63,13051.3636640952
"690","OR",27,13372.4880498519
"690","PA",136,20115.2509206985
"690","RI",10,15469.8135203
"690","SC",54,17739.119615963
"690","SD",9,14125.53183
"690","TN",95,14056.5649979053
"690","TX",255,19972.4239568039
"690","UT",21,12685.0942381429
"690","VA",72,14661.8426874861
"690","VT",5,10327.2679976
"690","WA",45,16868.6198216
"690","WI",59,12825.0084653729
"690","WV",32,9707.6860126875
"690","WY",8,15579.2328875
"698","AL",17,37669.4995352941
"698","AR",6,28469.5563033333
"698","AZ",17,47723.3446676471
"698","CA",68,75724.3253922059
"698","CO",13,49182.27008
"698","CT",16,37951.740255625
"698","DC",4,54040.7641475
"698","DE",2,34541.79816
"698","FL",55,45170.5035503636
"698","GA",19,40923.1402384211
"698","HI",1,27335.4375
"698","IA",9,24648.9365211111
"698","ID",3,28297.1658133333
"698","IL",54,37911.1812705556
"698","IN",26,30050.9257084615
"698","KS",7,33595.9587928571
"698","KY",13,28482.9633430769
"698","LA",10,47688.316011
"698","MA",21,24689.6010333333
"698","MD",21,16532.2176528571
"698","ME",7,24403.0258628571
"698","MI",39,27720.538711282
"698","MN",12,30169.7326091667
"698","MO",25,37683.6602164
"698","MS",11,37748.75236
"698","MT",1,20014.28571
"698","NC",29,24185.6109713793
"698","ND",4,24371.2902375
"698","NE",4,30382.028815
"698","NH",4,33597.9051525
"698","NJ",34,75052.2133620588
"698","NM",2,27620.810065
"698","NV",4,74714.224905
"698","NY",47,42397.1277121277
"698","OH",34,29995.152905
"698","OK",12,40720.1625566667
"698","OR",12,25984.0777016667
"698","PA",48,45486.941908125
"698","RI",2,37495.140245
"698","SC",13,38220.1891353846
"698","SD",2,35071.30769
"698","TN",22,33125.8899890909
"698","TX",50,51604.5074152
"698","UT",5,24063.421194
"698","VA",28,31718.9007210714
"698","VT",1,22232.2
"698","WA",21,35846.0261042857
"698","WI",12,31036.6231866667
"698","WV",7,20195.0109214286
"699","AL",12,19301.5402985
"699","AR",9,17323.8556988889
"699","AZ",19,27000.5148778947
"699","CA",69,45545.7290118841
"699","CO",17,30559.2968823529
"699","CT",13,23115.3535392308
"699","DC",5,32942.526886
"699","DE",2,17762.520635
"699","FL",72,30025.7090988889
"699","GA",21,25876.05856
"699","HI",1,17668.18182
"699","IA",7,21034.2288828571
"699","ID",1,11001.66667
"699","IL",50,24338.2048894
"699","IN",26,18593.5712846154
"699","KS",5,32207.767342
"699","KY",15,18075.7583813333
"699","LA",11,25928.0742236364
"699","MA",28,14385.1670950714
"699","MD",29,9317.218302
"699","ME",4,17273.1193525
"699","MI",37,17752.5763256757
"699","MN",16,19525.4383623125
"699","MO",26,21840.1789308462
"699","MS",11,24539.5490854545
"699","MT",2,12979.608975
"699","NC",27,18345.3295344444
"699","ND",4,11841.95625975
"699","NE",4,18699.6933325
"699","NH",5,18053.005678
"699","NJ",35,47984.8574202857
"699","NM",4,22384.944735
"699","NV",7,36981.9792785714
"699","NY",53,27472.5078354528
"699","OH",40,20583.757850425
"699","OK",12,22740.2534703333
"699","OR",5,19585.21303
"699","PA",47,31041.7244138936
"699","RI",3,30303.7583033333
"699","SC",16,26943.829185
"699","SD",3,25801.07527
"699","TN",22,22477.5030822727
"699","TX",57,31638.1331482456
"699","UT",2,17861.666665
"699","VA",21,22399.9257880952
"699","VT",1,17816.74194
"699","WA",19,22916.2254115789
"699","WI",16,19114.30985875
"699","WV",9,13547.1428255556
"811","AK",1,44887.69231
"811","AL",23,34327.9969969565
"811","AR",14,22652.0573185714
"811","AZ",12,38218.7779958333
"811","CA",96,56391.5337005208
"811","CO",4,40339.93687
"811","CT",15,34036.0062426667
"811","DC",4,33079.52894
"811","DE",4,21180.75585
"811","FL",91,40081.5379913187
"811","GA",40,28493.67495375
"811","IA",8,23426.51937125
"811","ID",2,19416.291855
"811","IL",69,32283.6508802899
"811","IN",20,26172.5107485
"811","KS",10,34255.136822
"811","KY",19,22838.15673
"811","LA",28,31154.4319935714
"811","MA",27,19651.8893592593
"811","MD",31,11717.0666152581
"811","ME",1,12778.75
"811","MI",41,22113.1626631707
"811","MN",8,29499.44909875
"811","MO",31,26816.527949129
"811","MS",19,26891.0212019474
"811","NC",40,23023.103303
"811","ND",3,13483.4844633333
"811","NE",5,26054.775906
"811","NH",2,22850.632575
"811","NJ",44,70610.375115
"811","NM",2,25554.87351
"811","NV",4,78718.2834175
"811","NY",87,32273.3285469655
"811","OH",51,29579.34066
"811","OK",14,27934.4941859286
"811","OR",4,26984.82871
"811","PA",52,41269.5673940385
"811","RI",5,26521.564918
"811","SC",20,32450.3990285
"811","SD",2,26097.177085
"811","TN",23,29808.1869217391
"811","TX",88,37649.7702192045
"811","UT",2,22614.48125
"811","VA",35,24755.2434325714
"811","WA",15,30068.8872373333
"811","WI",9,25864.2229133333
"811","WV",10,19022.312856
"812","AK",4,20804.4835475
"812","AL",66,14831.8807954091
"812","AR",36,15805.03085025
"812","AZ",33,23810.3881248485
"812","CA",186,34433.5416730108
"812","CO",16,23901.4473325
